EVENT_ID;ORN_ROAD_NET_ELEMENT_ID;AT_MEASURE;BLOCKED_PASSAGE_TYPE;AGENCY_NAME;NATIONAL_UUID;EFFECTIVE_DATETIME;SYSTEM_DATETIME;OBJECTID
1502522684;1500403468;319.411;Removable;;be8bbf4d5628428cb855a577f077d602;20140505140827;20211125123925;5728699
1502523846;1500747519;0.000;Removable;;ca85dd83c556415c84403d73e0327be7;20110930103108;20210731081808;5728331
5672092;1500385760;0.000;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;4c10e69496094f2cb672ca11ebdb1f4c;20130620140952;20211125123925;5728700
1502523382;1500747790;291.491;Removable;;cd043b1bca9c41e9a3f993081b5a6e06;20090123095704;20210731081808;5728332
1502524993;1500375948;87.821;Removable;;abcedc03924d496c87d9dde487328955;20091022155646;20211125123925;5728702
6145717;7072657;0.000;Permanent;MINISTRY OF NATURAL RESOURCES AND FORESTRY;abadfd670c384e60a0ef6c08ebba0d49;20180627122540;20211125123925;5728703
1502526069;1500685750;18.002;Removable;;b2b696eed0d9462abdfa7ab8b17c788f;20130513155448;20211125123925;5728704
1502526175;1500384631;501.440;Removable;;68e25ba85f86478194c0731455dca160;20211118130224;20211125123925;5728705
1502525954;1500478958;9.254;Removable;;eef2196df02b4f6facf796362f0680f0;20211118110854;20211125123925;5728706
1502526174;1500696824;574.061;Removable;;a54c56f409074f84988de7d5a9ba55c7;20211118091751;20211125123925;5728707
6066786;6066771;70.609;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;c1a30ad5528b4d70aa2bae662b0f8834;20141121144042;20211125123925;5728708
7705792;4446288;11.000;Permanent;ONTARIO ROAD NETWORK;65fc5de676ba44f981cc9e814eb247d5;20211217135542;20211222125925;5728780
1502524068;1508113485;11.916;Removable;;c3b56a65809e4fc79ad9824e003e0341;20171025095222;20210731081808;5728333
7632172;7632073;206.919;Permanent;ONTARIO ROAD NETWORK;bd06470bd99c4f258a623b13dbdff4e4;20210805163300;20220511143425;5729279
1502523567;1500576782;182.246;Removable;;e038e35da3d243e1ad11cf9ea9e3c8d9;20130508093647;20220105162425;5728799
1502523568;1500382241;156.243;Removable;;2b6810fa85c54cd3b46de7dcc0d0d2dd;20211230141013;20220105162425;5728800
1502523660;6483180;511.924;Removable;;61ae9ba955c142bd8afbb9c96918e9db;20190117101620;20220210120925;5728899
1502523801;1508116107;1054.709;Removable;;a139789e29c349e59136b64a581abcba;20090123095704;20210731081808;5728335
1502523677;1500385355;0.000;Removable;;f9f40b2b2e4c482fb68d6e6d7d946d97;20190118141630;20220210120925;5728901
1502525617;1500603102;0.000;Removable;;1fbe2904bfe9470d950225fdb44fb925;20220203155135;20220210120925;5728902
7210568;7210513;459.808;Removable;ONTARIO ROAD NETWORK;ccaf8c7c73104835b80e100fa90d82e7;20190118113047;20220210120925;5728903
7210567;7210513;138.565;Removable;ONTARIO ROAD NETWORK;342b7c20ee484ca7b2edcb7bb2308df0;20190118113025;20220210120925;5728904
1502523090;1500320181;146.409;Removable;;53d79669b9804cb798c9d25885fcb884;20210315150005;20210731081808;5728337
1502526340;1500320883;0.000;Removable;;a6d2386cf39949009b76b2fa52bba1d6;20160222104259;20210731081808;5728338
1502525459;1500737951;360.199;Removable;;955f2b98f7be46b5af4de91794e47e72;20171222105208;20191011150817;5720692
7727777;7726923;738.110;Removable;ONTARIO ROAD NETWORK;452a766f65b14d20bc0d9cfb319a77f8;20220208164651;20220210120925;5728905
1502525188;1500325294;0.000;Removable;;bc38977ac6a54185bc13fa4f5830eb79;20090123131209;20210731081808;5728339
1502526419;1500398917;735.571;Removable;;3a498fc4840245699651b2e872d63b21;20190718092150;20220511143425;5729280
1502525625;1500596267;13.426;Removable;;b3fc83c71d414a0ab30f11cbf40b1835;20090123182459;20220311205814;5729101
1502526609;1500628113;141.844;Removable;;d562b0139570483b99b0f5ded73da071;20220302144431;20220311205814;5729102
1502525720;1500730141;0.000;Removable;;424648899bc84e408441c713ae8e2cf0;20190126111846;20220311205814;5729103
4573032;1500338214;41.533;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;22c2f3095aac4d568f4889f0b4356519;20121029104807;20220311205814;5729104
6605217;1510005520;41.600;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;a28a0284f8e54242a5fe18f7d14aa221;20170420170039;20220311205814;5729105
1502525211;1500374644;35.599;Removable;;184f1a953c464ddaa212fcb2138e2561;20091022155646;20220311205814;5729108
1502526251;1500621691;92.904;Removable;;45a14aac069a4d40984eaa2420855bfa;20120425105618;20220311205814;5729109
1502526874;1500504395;139.785;Removable;;62b36367ffe84fc5a95f8393894f191f;20100622141555;20191011150817;5720708
1502522750;1500454997;364.406;Removable;;11f32018410a47208ce01c3b52a3be32;20120724094244;20220511143425;5729281
1502523351;1500365224;141.332;Removable;;572626efcbc04ca481d51391e4b57659;20141201121452;20220311205814;5729110
1502522892;1500505860;419.142;Removable;;48214ae933ad4c659c497793d5033fa6;20141203103834;20220311205814;5729111
1502523478;1500333018;0.000;Removable;;2a21134499994ac1a9fff1286a0e0550;20090123131209;20210731081808;5728340
5532737;1500362712;182.202;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;5e2e6c2b164d41fea6fabfd79312be23;20130320120225;20220311205814;5729113
7738634;7738201;10.366;Removable;ONTARIO ROAD NETWORK;1a2b869f03f94e0abcc6a92ca30d87e8;20220308143410;20220311205814;5729114
1502525315;1500344355;0.000;Removable;;efa7735aaa184df381bdb4421db11497;20090123131209;20210731081808;5728341
1502525685;1500356817;1220.462;Removable;;fd50ba0e591746d98d8745646f601b2c;20191224113532;20210731081808;5728342
1502525242;1500434059;11.203;Removable;;721cb4ca3be14c37b9243eef1f6b5ff8;20130806134632;20220311205814;5729116
1502525730;1500604617;29.902;Removable;;f85828ead568416abfeb4d91b8c1a0cf;20190125134655;20220311205814;5729117
4556973;4556962;941.930;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;68670adcea9c455d98cf7afbd4fb2569;20121009105204;20220311205814;5729119
5533041;5533038;54.671;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;22439ea404b74001840c0fe03664dead;20130320152659;20220311205814;5729120
1502525831;1500422456;504.114;Removable;;7dc93c2744ee4590b4d282236f6a130a;20090123182459;20191011150817;5720725
1502525082;1500507866;202.267;Removable;;4f33b8416bc94df5ba7c7857e59ea7eb;20201203155913;20220311205814;5729121
1502525719;1500362029;215.562;Removable;;afaac69e55d1433f9b9ee20aafbdb7b6;20190128101508;20220311205814;5729122
1502523917;1500355489;0.000;Removable;;65c8ef2be35a4bb1981ebd3ac285b4ee;20090123131209;20210731081808;5728343
7632171;7632084;206.130;Permanent;ONTARIO ROAD NETWORK;df7bcec3a4414792825c75dc08cf9879;20210805163059;20220511143425;5729282
1502526211;1500545131;27.206;Removable;;51c93be0ca2e4073835fda7c38493638;20190125135901;20220311205814;5729124
1502525728;1500688913;1074.951;Removable;;22413b53ddd04ec3b91c13dffd7ee8b3;20220208092020;20220311205814;5729125
6414701;6414682;22.032;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;accceee102834cc4bc5a18ef43507a47;20190617105713;20220311205814;5729126
6508272;1507373793;115.000;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;56ad259e69444fddb3988c58ae09dbaa;20161202092705;20220311205814;5729127
7737840;7737788;64.716;Removable;ONTARIO ROAD NETWORK;fe81866b2fb143a88b8a88e770f8244e;20220308133415;20220311205814;5729128
1502525621;1500377681;436.824;Removable;;1d1fca7e407949edb0b9025b0c69be26;20090123182459;20220311205814;5729129
1502525622;1500562696;16.486;Removable;;f64c0d9b7e264ca9b9c91d6436a5710c;20090123182459;20220311205814;5729130
1502525510;1500680202;216.789;Removable;;2a232b5dc0bb48e19408014ae7b1b1eb;20210929153815;20220311205814;5729131
1502524541;1500454210;0.000;Removable;;7a2a3c6cb1144a5086907ce5b7e074cf;20121003165455;20220622114925;5729400
7193029;3879032;217.734;Removable;ONTARIO ROAD NETWORK;4133db4e2adb442b8c6695cdd0599d2c;20190107133613;20220311205814;5729132
1502526198;1500383366;477.434;Removable;;7a00e8f4c4cf4069b3e2ada7e0967ae4;20090123131209;20220311205814;5729133
1502525412;1500729448;803.716;Removable;;1189e01d3f874b34aba223aa33c610db;20140919143721;20191011150817;5720742
1502524741;1500451885;401.925;Removable;;18a7abe3679e4647966e6d4d1dcb9778;20141125142018;20220311205814;5729134
1502527041;1500335194;379.693;Removable;;41b1c702c4394c1a8223d9dee58ae4e4;20190125140744;20220311205814;5729135
1502525796;7735566;1104.448;Removable;;f52ea28cf2564e31a1c9a64332509100;20220302153452;20220311205814;5729136
1502524724;1500608884;65.175;Removable;;ce008d4789b444929b308057f67913bf;20190125134707;20220311205814;5729138
1502525806;1500741593;13.365;Removable;;55bb5a604f144be78a84a008fc371d5d;20150930101432;20220311205814;5729139
4442898;4442891;37.828;Removable;;540cf946071e419db5a517876fcb4b8a;20120425105921;20220311205814;5729140
6508273;1500473393;15.000;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;a143f40ad1254be9b7f34b7cfb209239;20161202092822;20220311205814;5729141
1502526073;1500326938;112.192;Removable;;3c31d855a5714350b20ccbd9cf8ede2d;20100622141555;20191011150817;5720751
1502523051;1500383366;267.929;Removable;;e0029e44cd484513ae21edfcc76df765;20090123131209;20220311205814;5729143
1502525509;1500467084;0.000;Removable;;21a25defe5104c7eaf35595aa4327120;20090123182459;20220311205814;5729144
2752260;1500347123;10.160;Removable;;4d19952e2b8647b29b0baac28181aec3;20110503161512;20220311205814;5729145
4573201;4573175;0.000;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;15e48bee083449e6902bbc71bcce69bb;20121029104831;20220311205814;5729146
4581089;4581080;0.000;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;0a7037616fbe4208870ac4968b2baab9;20121105161502;20220311205814;5729147
1502527034;1507657662;11.000;Removable;;ab3fea8db7c24b239252bfd4f3172e08;20160503151236;20191011150817;5720758
7193069;3879056;15.000;Removable;ONTARIO ROAD NETWORK;1aa8ae2d19d24f6fb91a37fdcba53fe3;20190301100306;20220311205814;5729148
1502526588;1500583828;969.342;Removable;;841d8fecc454456dadaff01e9f16c328;20100622141555;20191011150817;5720760
1502526847;1500371240;16.100;Removable;;5fdd7aa1b7884806b7c2d82779413265;20090123182459;20220311205814;5729149
1502525620;1500377681;187.834;Removable;;9a79bbea8132448090f51885dbe14524;20090123182459;20220311205814;5729150
1502526655;1500327591;1394.555;Removable;;29a79ea2d0074660896cb9214d6f90ec;20220302144242;20220311205814;5729151
1502525797;1500735932;2970.658;Removable;;7438e88052a048c397875eb9104cd9fe;20180226165200;20191011150817;5720765
7085694;4466058;58.953;Removable;ONTARIO ROAD NETWORK;821954c689c34d27a5b7327a1fb9582b;20180810092442;20191011150817;5720766
1502526849;1500521305;616.664;Removable;;5c1fc4f052ec4e37a23cf36ec500275e;20090123182459;20220311205814;5729152
1502525629;1500704612;234.478;Removable;;ba69bb2070aa4bd8ac683f08652bf1f2;20100622141555;20220311205814;5729153
4545974;4545973;2305.895;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;33b430b1a455435e8eb5f237b4967e82;20130313113331;20220311205814;5729155
1502525819;1500365887;95.007;Removable;;3f1a56c2cdf346a6b734a4e9b1e3540e;20090123131209;20210731081808;5728345
1502525804;1500562733;0.000;Removable;;4b82f5036dd34a079181726bedf1ceab;20111124120553;20191011150817;5720793
1502522627;1500382249;17.807;Removable;;3d7a743298404c60a0c4a40645710d22;20090123131209;20210731081808;5728347
1502525355;1500382312;270.014;Removable;;e4a0a5150a0d4859a5a24d50cc8d9b35;20190716130631;20210731081808;5728348
1502526589;1500390495;18.687;Removable;;520e43b23387403ab882b26a399dad68;20100622141555;20210731081808;5728349
1502524738;1500400848;22.672;Removable;;781ac38a1e2c4e769799baa49e307c5a;20090123131209;20210731081808;5728352
1502525206;1500401603;3400.004;Removable;;2ad6d7fc0df443e1b1b35a392501a918;20100622141555;20210731081808;5728353
1502523052;1500402679;495.967;Removable;;cb638876bb9c450dafd08a22b5fd2bec;20090123131209;20210731081808;5728354
1502523835;1500313444;0.000;Removable;;ba32bd3a91b24bc8a278c87a82ce4bd7;20090123095704;20210731081808;5728355
1502523889;1500317796;0.000;Removable;;868013b4ff0c4ee6ab2009136dbf3da4;20121010102718;20210731081808;5728357
6210564;6027793;206.883;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;b0a546229a1d44aba90ee04decfe6d06;20211105150741;20211110160925;5728607
1502526670;1500359635;0.000;Removable;;f8c9feaa9cf3478ea8d31842c7846e5d;20130114134318;20220323185925;5729180
1502524992;1500710238;0.000;Removable;;c1632e0d15da418b87c1ac5b9b3e21ce;20090123182459;20220323185925;5729182
7138795;7138787;15.625;Removable;ONTARIO ROAD NETWORK;e65319570bec40cc9d375f4135387477;20181022130931;20191011150817;5720817
6199908;1507373812;50.000;Permanent;MINISTRY OF NATURAL RESOURCES AND FORESTRY;babd35ffafd241939f628a214822c960;20220426134639;20220427141425;5729240
6202983;1500541929;0.000;Permanent;MINISTRY OF NATURAL RESOURCES AND FORESTRY;b1289f9f0b954933a19e8dde31fecc2f;20150616111610;20220427141425;5729241
1502522980;1500667840;264.952;Removable;;3bd58ac692104dbeb1aa27813ea62977;20091022155646;20191011150817;5720832
1502527265;1500560659;38.274;Removable;;c16b3ace8dc04bbe85212c9046b9d413;20130920103635;20191011150817;5720845
1502524208;1500366808;48.793;Removable;;bda8c79cb29a450caf17e649ebd03d8c;20090123131209;20191011150817;5720882
7138284;7137817;37.246;Removable;ONTARIO ROAD NETWORK;9f3a7268aa394f568e90a1358da0aaab;20181022113239;20191011150817;5720885
1502523498;1500599359;147.403;Removable;;80732d7ad0d74f79a1bfa6cc19be136d;20120130135709;20191011150817;5720896
1502522790;1500727710;869.445;Removable;;242d19d552fa447385b44f8f62a61643;20091022155646;20191011150817;5720919
1502526019;1500545438;0.000;Removable;;a35d9635598b4e47a1807929c5b49724;20130508114416;20191011150817;5720921
1502526067;1500371792;725.162;Removable;;14f7b9ef8b1c4425986539a81f5b5ab8;20100622141555;20191011150817;5720923
1502525420;1500704634;33.618;Removable;;fa02a6bcb9a74a9faf7b2b94458cc3d8;20090123182459;20191011150817;5720934
1502523367;1500395089;48.255;Removable;;0700b3694913474da580bfc7f98a9429;20100622141555;20191011150817;5720945
1502524080;1500709333;0.000;Removable;;890da257d1034f35a70ed8b1a88f0cd8;20120905152121;20220615160425;5729380
1502523179;1508116114;599.639;Removable;;12b7e931e8314469a13fb1eebdca3721;20090123095704;20220615160425;5729381
1502525844;1500510625;8.365;Removable;;5242b6745c7049f8ad8c73c971a02af5;20220629095959;20220706134425;5729439
1502525593;1507654328;1456.552;Removable;;b951c3ae0b1044efa464557b0d86a449;20160504141040;20191011150817;5720234
7280534;7280532;807.121;Removable;ONTARIO ROAD NETWORK;c27c8bcd6aab4e73a415936215abbf19;20190401162241;20220113091425;5728819
1502524251;1500376230;243.040;Removable;;0c5a44a22d074a428c49f581c886067a;20100622141555;20191011150817;5720246
2559511;1500705494;275.039;Removable;;c9b592a0fbbe4df4ae8c7774fa2dcbfe;20131213150851;20191011150817;5720261
1502525079;1500638571;273.758;Removable;;247e2fe12bb8438cae93c8d553db1bfa;20180326143229;20191011150817;5720305
1502524985;1500623005;154.577;Removable;;91a459ef66584a2c9a78edb4a1fd40e4;20140506161148;20191011150817;5720325
7085697;1508253628;9.693;Removable;ONTARIO ROAD NETWORK;bb16874d49164e1d8b522f30028a6324;20180810094541;20191011150817;5720334
1502522793;1500655886;0.000;Removable;;a5b3c663166e47b18d50dbfc61f4b6ae;20130522161327;20191011150817;5720347
1502522647;1500731864;27.838;Removable;;814c158ce8ec4b1489b7ecfa9fabad45;20120403153738;20191011150817;5720358
1502525192;1500462092;0.000;Removable;;6c156733a0a040efa85a8281aca36477;20091022155646;20210731081808;5727104
1502523451;1500743532;534.759;Removable;;bf8e8b5f456c4da69ebc2fe56a8d5b8a;20170807153643;20191011150817;5720371
1502522745;1500498970;75.600;Removable;;37f8cc3ee9c24537aab4ffdda7dafdce;20090123155815;20210731081808;5727106
1502526915;1500505900;110.076;Removable;;dc9508ee85344ef98e8b2a57694ddb85;20090123155815;20210731081808;5727107
1502524845;1500511274;14.988;Removable;;b9ef01d5728f40b2b82d8028425b825c;20170526111224;20210731081808;5727108
1502524071;1500520603;22.300;Removable;;7bd1399a1151447a818fac77c714dc05;20190426145712;20210731081808;5727109
1502523014;1500440166;28.650;Removable;;23843d8d8586449da503bdb0ecbc7f65;20100622141555;20191011150817;5720428
1502526836;1500651087;922.820;Removable;;145d77e60cd04f53be6e6cb3dc35f5b8;20120828124105;20210731081808;5727112
1502526760;1500588265;77.868;Removable;;f40609cc1d684d9985d7c37eb4d2f546;20171002145427;20210731081808;5727113
1502524083;1500582138;584.382;Removable;;1785bf5f48964002a1373367bb6f5d28;20130207153638;20210731081808;5727114
1502524664;1500598334;0.000;Removable;;f06d59c06e6940c4b861d3a141a47471;20130419105639;20210731081808;5727115
1502526998;1500643230;890.912;Removable;;89dac891a3e545fc95c71b2defa94e3b;20090123155815;20210731081808;5727116
1502524729;1500641387;23.707;Removable;;68ee9e6dd01b48f89aff4ca82948ba35;20090123155815;20210731081808;5727117
1502524731;1500670543;157.636;Removable;;cef6d52ed004494894af5c6c822560c3;20130320111703;20210731081808;5727118
1502524349;1500693063;24.295;Removable;;7148cca3a3ba4c6d9868caf48a0e1a39;20110928110516;20210731081808;5727119
1502525461;1507257107;591.496;Removable;;ec596447ff48436ab54f0758e3247929;20100622141555;20210731081808;5727121
1502526135;1507535169;758.346;Removable;;1dfa31e539bb45e38353cd4976736c60;20100622141555;20210731081808;5727122
1502525930;1500318500;1097.433;Removable;;c52097659c4e48cf9b7483e153b85d8b;20090123182459;20210731081808;5727123
1502525390;1500320894;198.985;Removable;;6478c8b130b8440d8ab56f0c96a179dd;20090123182459;20210731081808;5727124
1502522981;1500645804;360.644;Removable;;26a7b94aa9754ee3b90c8404fcf350e4;20100622141555;20191011150817;5720498
1502527288;1500333348;19.830;Removable;;d145a1aab380415d9999015303217b7b;20111103162618;20210731081808;5727126
1502523308;1500358385;0.000;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;fdbc1d87c6274f569c224ca8b4f98971;20141230143801;20210731081808;5727127
1502526153;1500449853;0.000;Removable;;bcfa85914c7d4018a0c8659a06752fdb;20141217150301;20210731081808;5727130
1502525508;1500447499;0.000;Removable;;4a2f5c04a5334bfcaa5b56f8d55fe660;20121213142707;20210731081808;5727131
1502522882;7495567;66.655;Removable;;437bb028f65741b5b4923e9c85ec5165;20200313140257;20210731081808;5727133
1502527013;1500454227;22.547;Removable;;754e9b354a924d498ea464473d4b1de7;20121213154247;20210731081808;5727135
1502524967;1500468857;2011.964;Removable;;c26afee5d80240c6baac99db384ace5f;20100622141555;20210731081808;5727136
1502525894;1500480289;0.000;Removable;;397c29c993784999b0c32243c1a4c267;20090123182459;20210731081808;5727140
1502522676;1500481639;1115.959;Removable;;a0ac22b7558342609172e2a6b10ae51e;20160316124743;20210731081808;5727141
1502526925;1500494349;1317.076;Removable;;dafc34a1f875406e856d8f04a9a409fb;20130115124939;20210731081808;5727143
1502525635;1500496106;649.351;Removable;;4838b8290b3d4f318f13b265ba68dbfd;20160503111546;20210731081808;5727144
1502525404;1500492962;0.000;Removable;;2432f90233554bb4af5c446e73a39164;20120705130540;20210731081808;5727145
1502522699;1500502421;379.137;Removable;;eb72d7c5988441848b93d520a95253f0;20090123182459;20210731081808;5727146
1502525640;1500520545;167.629;Removable;;76edcb87f23142e3bfd36649fd5302fc;20090123182459;20210731081808;5727148
1502525263;1500527146;296.176;Removable;;8f477bc3c7f34bbd9e24afc6ea718a70;20120528103720;20210731081808;5727149
1502524975;1500534787;40.220;Removable;;35e1b88ac3aa4932adc1df1b74111c3b;20091022155646;20210731081808;5727151
1502525638;1500535986;0.000;Removable;;07a74d7663574a649577b4027f292d3d;20090123182459;20210731081808;5727152
1502523316;1500556849;0.000;Removable;;46c25f2187dc4cc481c3d48136afe8eb;20130920120601;20210731081808;5727153
1502523154;1500564277;16.614;Removable;;05f67a4b3eab4cdabd1c81d1f32aae33;20150929140148;20210731081808;5727156
1502525803;1500572453;1792.646;Removable;;06745731e9694706af0b552833920759;20091022155646;20210731081808;5727157
1502526136;1500570074;0.000;Removable;;c98c86b2e798434f88aedb76f0d1a61b;20111103162511;20210731081808;5727158
1502526226;1500589268;187.743;Removable;;1c17530cf00444638dc895c9a51b32b4;20170531134215;20210731081808;5727159
1502523978;1500709523;0.000;Removable;;d19ece72b3414a4789bdb9bf2ad0fcd6;20091022155646;20210731081808;5727160
1502525936;1500709523;1347.667;Removable;;1842c01acb6c4b1eaa559dbbb9135dc8;20100622141555;20210731081808;5727161
1502526797;1500594672;97.818;Removable;;f789edaa473543d6874756dd7e25c374;20090123182459;20210731081808;5727162
1502526882;1500596679;525.904;Removable;;c2dbaad9650049d299ce776d507e0359;20120705142119;20210731081808;5727163
1502525979;1500607977;35.173;Removable;;dfbe48ea2f6a4d7f82f3941335cc34ef;20100622141555;20210731081808;5727165
1502525289;1500610312;441.478;Removable;;e0c1966c849f4ff09b9f7aa9dfb1a612;20090123182459;20210731081808;5727166
1502527279;1500611422;0.000;Removable;;13b6bcd65e564c3fa5c55918ba8feee2;20090123182459;20210731081808;5727167
1502522785;1500621819;24.524;Removable;;5e2cdcc8142c49d2a5cb951587d7e38a;20091022155646;20210731081808;5727169
1502525795;1500618627;162.648;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;d2ab480db2e1409a9d3c899e6034afb5;20130516162914;20210731081808;5727170
1502522985;1500658756;0.000;Removable;;e1cb903f9374418b825edbd4c6dea0e1;20151006091811;20210731081808;5727172
1502526402;1500667083;34.589;Removable;;92bd072a5f224f1aad28ddceb1c5fe30;20091022155646;20210731081808;5727173
1502525166;1500681234;6.315;Removable;;dbeeeda9578d4f65bac2aa69ec2c156d;20201013173026;20210731081808;5727175
1502523290;1500676972;0.000;Removable;;7e675ccb965b404d89deb7180d195e3d;20141222102903;20210731081808;5727176
1502526424;1500677437;34.894;Removable;;3a45279a3b6f48c5b5f490fae95653f8;20141203103023;20210731081808;5727177
1502526612;1500689620;0.000;Removable;;5c70ae618a1b48589a74d4fd1990c9eb;20141125153826;20210731081808;5727178
1502522791;1500696725;1882.760;Removable;;f1045f595566469d8dc283d822c373d2;20091022155646;20210731081808;5727179
1502525419;1500702884;24.182;Removable;;9277101068e548cfb2442c1993cd6767;20090123182459;20210731081808;5727181
1502527262;1500708592;1226.511;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;90f0a30e146e4dddaad26f4a6dc340e9;20150107095302;20210731081808;5727182
1502526046;1500713085;2692.294;Removable;;4c92099ffeb1492ab4a085affb6bd814;20150922144132;20210731081808;5727183
1502522674;1500709991;618.570;Removable;;cb1a8283829443b0ad80cba67c169f4d;20160229134939;20210731081808;5727184
1502525636;1500711143;14.765;Removable;;f103ac78f22c46fb9ccf1407bdb3e0a1;20090123182459;20210731081808;5727186
1502527042;1500742492;1713.144;Removable;;6123800dca0b44f9a149c5e3666cea4c;20090123182459;20210731081808;5727190
1502526169;1500744523;0.000;Removable;;8e4a4a0930e24a76ac8e4bfe0779f3c3;20091022155646;20210731081808;5727192
1502525522;1500744688;1966.576;Removable;;44c1edc2a355491e96ef09c7ec8eb1bb;20160201130744;20210731081808;5727193
1502522710;1507734416;478.917;Removable;;4f366e3579cb462eb3d729ca8e76c757;20141222115052;20210731081808;5727195
2752282;1500473458;50.938;Removable;;bcf7026dd32149f8b92d33b7b7d1f181;20091113174245;20210731081808;5727198
2752289;1500538476;1530.080;Removable;;304d01f2a08a439e808d2d996e047c41;20141121105350;20210731081808;5727199
2752290;1500485587;22.171;Removable;;3a3842472cb34f4caada4f7d61db5fc4;20110503161512;20210731081808;5727200
2939918;1500365266;12.608;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;525a9c2747ee40c6ace5a4ada8348bf6;20121218130317;20210731081808;5727201
3322802;1510254116;500.405;Removable;;819dd3aaf8d34a3a9914f0c2b1366efd;20100212142856;20210731081808;5727202
3472339;1510230348;219.156;Removable;;34eb77eeea9248189693292b493ae4ed;20100212142856;20210731081808;5727203
3472344;1510236084;184.042;Removable;;5e968a032875488d84b1ec2555e04d46;20100212142856;20210731081808;5727204
3472348;1510229764;38.047;Removable;;0d3bd373926c40508cfd0c332a52f468;20100212142857;20210731081808;5727205
3472356;1510236036;84.690;Removable;;976492aae13a4fbc97f607f0e07df80e;20100212142856;20210731081808;5727206
3472360;1500397417;0.000;Removable;;ab63c9108fe547b39e5fcf646af94c88;20150806154733;20210731081808;5727207
4018532;7495567;6466.954;Removable;;d05606e7c3bf4337b2a589e8c6db2355;20200313140302;20210731081808;5727208
4046242;4046103;846.077;Removable;REGIONAL MUNICIPALITY OF WATERLOO;d2a942459d9a43fa8e39f48abb6666b1;20100730115300;20210731081808;5727209
4292185;4153112;451.924;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;b2a70e38fcfc44d3b987f9053b53bbad;20111025131448;20210731081808;5727211
4292280;4286843;4650.499;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;5d829600941e4832bbce53ee348bbdf2;20111025145007;20210731081808;5727212
4292282;1510851725;203.021;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;10e0d6903fd346008dfbb5bd253ac011;20111025145209;20210731081808;5727213
4292283;4281946;2639.779;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;8497c4f493cd411caff3fdd8f8b44410;20111025145239;20210731081808;5727214
4495702;4429181;348.700;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;a00664cff0ac4bd29648cea9220c01c2;20120705110619;20210731081808;5727215
4509363;1507619137;450.899;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;974e7f9364ad4826b3300cca2cac0e03;20130118103508;20210731081808;5727217
4509364;1507619267;230.000;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;1338e67913d449d192075dbb11ff2179;20130122104320;20210731081808;5727218
4509372;1507619237;100.974;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;fdc9c46ccb5c4398b4ffa3475299ad52;20130122105401;20210731081808;5727219
4509378;1507620124;271.000;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;68384c1d88bb49108c132cfa80374dd8;20120720144538;20210731081808;5727220
4509379;1507619157;229.000;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;9308daaeb7ed4a9ea5d0b8c36a88a026;20120720144705;20210731081808;5727221
4509390;1507620411;216.436;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;7290edf6582e4e2ea0ce289dcf6fd985;20130121115158;20210731081808;5727222
4509395;1507656080;9.000;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;1283e288866a43c89afe562211f969c3;20120720150002;20210731081808;5727223
4509398;1507655295;554.000;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;43e35d51721648e0af124cac18e291f2;20120720150110;20210731081808;5727224
4509400;1507655918;47.000;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;f62988fb6bb94a04996464e73daf0ce0;20120720150211;20210731081808;5727225
4524256;4524254;0.000;Removable;;ecf19c06ea7e40c789518fe77340bb8c;20120906103511;20210731081808;5727226
4523101;1500687655;46.087;Removable;MINISTRY OF NATURAL RESOURCES AND FORESTRY;415417254db24e268d9bf88fd0ec1e97;20120905110938;20210731081808;5727227
